time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-09-27T20:50:39.000Z,62.9738,-150.9573,116.8,1.3,ml,,,,1.04,ak,ak11725130,2015-09-27T21:12:42.894Z,"84km NNW of Talkeetna, Alaska",earthquake
2015-09-27T20:44:49.000Z,63.4154,-151.4733,16.1,1.1,ml,,,,0.13,ak,ak11725131,2015-09-27T21:12:43.594Z,"126km W of Cantwell, Alaska",earthquake
2015-09-27T20:03:49.590Z,33.9803333,-116.4168333,2.89,0.95,ml,35,53,0.04012,0.16,ci,ci37249911,2015-09-29T14:35:22.267Z,"8km ENE of Desert Hot Springs, California",earthquake
2015-09-27T20:02:36.530Z,36.1511667,-117.8553333,2.58,0.11,ml,13,106,0.03336,0.14,ci,ci37249919,2015-09-28T18:40:00.026Z,"14km NE of Coso Junction, California",earthquake
2015-09-27T20:01:52.797Z,41.834,-119.6272,8.8,1.8,ml,7,194.93,0.174,0.1959,nn,nn00512505,2015-09-27T20:24:20.224Z,"71km ESE of Lakeview, Oregon",earthquake
2015-09-27T20:00:21.180Z,40.5388333,-112.1375,-2,1.55,ml,,,,,uu,uu60124867,2015-09-27T20:12:06.530Z,"9km WNW of Herriman, Utah",quarry blast
2015-09-27T19:49:50.590Z,19.4845,-155.2528333,49.412,2.02,md,27,106,0.05882,0.12,hv,hv61047326,2015-09-28T20:19:02.012Z,"6km NNW of Volcano, Hawaii",earthquake
2015-09-27T19:46:17.740Z,33.9778333,-116.4186667,2.81,1.63,ml,65,34,0.03796,0.18,ci,ci37249903,2015-09-29T14:27:58.215Z,"8km ENE of Desert Hot Springs, California",earthquake
2015-09-27T19:40:32.419Z,41.8772,-119.6009,4.4,1.6,ml,5,192.48,0.163,0.0938,nn,nn00512501,2015-09-27T19:53:43.507Z,"70km ESE of Lakeview, Oregon",earthquake
2015-09-27T19:36:57.230Z,33.9793333,-116.4178333,3.27,1.33,ml,61,34,0.03929,0.16,ci,ci37249895,2015-09-29T14:16:57.460Z,"8km ENE of Desert Hot Springs, California",earthquake
2015-09-27T19:32:26.770Z,33.4703333,-116.4448333,8.59,0.91,ml,29,85,0.05529,0.2,ci,ci37249887,2015-09-28T13:53:56.096Z,"23km ESE of Anza, California",earthquake
2015-09-27T19:30:42.320Z,36.5291672,-121.043663,4.98,1.23,md,10,234,0.04933,0.34,nc,nc72531456,2015-09-27T19:32:14.750Z,"27km ENE of Soledad, California",earthquake
2015-09-27T19:29:14.000Z,60.3856,-143.118,5.2,2,ml,,,,0.68,ak,ak11725081,2015-09-27T19:47:45.177Z,"52km NW of Cape Yakataga, Alaska",earthquake
2015-09-27T19:13:49.330Z,36.0353317,-120.6018295,2.86,1.34,md,18,108,0.03372,0.08,nc,nc72531446,2015-09-27T19:15:25.630Z,"24km WSW of Coalinga, California",earthquake
2015-09-27T18:44:44.524Z,36.973,-117.9194,4.2,0.9,ml,9,130.01,0.339,0.0711,nn,nn00512500,2015-09-27T19:41:26.657Z,"39km ESE of Big Pine, California",earthquake
2015-09-27T18:17:42.730Z,36.0956667,-117.7163333,1.96,0.39,ml,12,99,0.08072,0.12,ci,ci37249879,2015-09-28T18:59:04.147Z,"22km ENE of Coso Junction, California",earthquake
2015-09-27T18:04:36.040Z,38.0545,-77.9566667,4.98,1.79,md,6,115,0.1097,0.06,se,se60013208,2015-09-28T12:13:11.070Z,"3km NE of Louisa, Virginia",earthquake
2015-09-27T17:54:25.610Z,41.8825,-112.2196667,0.27,0.64,md,8,119,0.091,0.12,uu,uu60124857,2015-09-29T18:07:19.180Z,"16km NNW of Garland, Utah",earthquake
2015-09-27T17:50:53.000Z,18.8901,-67.6902,24,2.1,Md,4,244.8,0.5407858,0.33,pr,pr15270046,2015-09-28T10:26:15.001Z,"76km NW of Aguadilla, Puerto Rico",earthquake
2015-09-27T17:25:12.342Z,37.0589,-117.0026,6.9,0.1,ml,9,171.22,0.082,0.1323,nn,nn00512487,2015-09-27T18:15:46.478Z,"27km NW of Beatty, Nevada",earthquake
2015-09-27T17:17:57.700Z,41.8461,-119.6378,9.4,2.4,ml,6,75.77,0.16,0.1585,nn,nn00512484,2015-09-27T17:38:59.491Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-27T17:15:32.860Z,46.427,-119.2735,0.033,0.32,md,7,156,0.01091,0.11,uw,uw61070977,2015-09-28T23:42:54.070Z,"15km N of Richland, Washington",earthquake
2015-09-27T17:08:25.870Z,46.416,-119.2636667,0.023,0.8,md,13,165,0.0219,0.19,uw,uw61070972,2015-09-28T02:18:16.370Z,"14km N of Richland, Washington",earthquake
2015-09-27T17:03:37.390Z,37.4118333,-118.423,6.05,0.45,md,5,119,0.01807,0.07,nc,nc72531336,2015-09-29T17:57:40.530Z,"2km NNW of Dixon Lane-Meadow Creek, California",earthquake
2015-09-27T17:01:45.530Z,37.4085,-118.4256667,4.8,0.27,md,5,116,0.02094,0.05,nc,nc72531326,2015-09-29T17:55:09.680Z,"2km NNW of Dixon Lane-Meadow Creek, California",earthquake
2015-09-27T16:48:49.410Z,33.3123333,-116.3288333,9.8,0.91,ml,20,98,0.08608,0.26,ci,ci37249871,2015-09-28T13:53:59.717Z,"8km NE of Borrego Springs, California",earthquake
2015-09-27T16:44:29.180Z,-30.6556,-72.0213,11.05,4.4,mb,,195,0.333,1.12,us,us20003pis,2015-09-28T00:47:12.306Z,"78km W of Ovalle, Chile",earthquake
2015-09-27T16:42:01.000Z,60.2487,-141.2028,20.2,1,ml,,,,0.09,ak,ak11725037,2015-09-27T17:03:31.810Z,"71km ENE of Cape Yakataga, Alaska",earthquake
2015-09-27T16:36:13.740Z,34.1633333,-117.4708333,10.12,1.13,ml,35,59,0.05027,0.2,ci,ci37249855,2015-09-28T13:56:10.810Z,"7km N of Fontana, California",earthquake
2015-09-27T16:34:22.930Z,34.1885,-116.4333333,6.98,0.76,ml,23,101,0.02429,0.13,ci,ci37249847,2015-09-29T13:58:47.577Z,"8km N of Yucca Valley, California",earthquake
2015-09-27T16:26:06.978Z,38.463,-118.3803,4.2,0.1,ml,5,133.53,0.044,0.0753,nn,nn00512479,2015-09-27T17:02:12.909Z,"22km ESE of Hawthorne, Nevada",earthquake
2015-09-27T16:25:58.150Z,-30.777,-71.4309,33.52,4.5,mb,,115,0.203,0.79,us,us20003pir,2015-09-28T00:28:40.877Z,"29km SW of Ovalle, Chile",earthquake
2015-09-27T16:25:08.000Z,62.1994,-151.167,69.1,1.9,ml,,,,0.6,ak,ak11725030,2015-09-27T16:47:24.080Z,"56km WSW of Talkeetna, Alaska",earthquake
2015-09-27T16:19:55.201Z,38.4645,-118.3798,3.7,1.9,ml,9,98.93,0.045,0.1076,nn,nn00512478,2015-09-27T16:59:07.636Z,"22km ESE of Hawthorne, Nevada",earthquake
2015-09-27T16:13:15.000Z,60.9915,-150.9748,7.4,1.5,ml,,,,0.74,ak,ak11725028,2015-09-27T16:30:16.282Z,"37km NNE of Nikiski, Alaska",earthquake
2015-09-27T16:12:31.980Z,33.4876667,-116.915,8.94,0.27,ml,13,64,0.1386,0.13,ci,ci37249839,2015-09-28T13:55:50.388Z,"7km NW of Aguanga, California",earthquake
2015-09-27T16:09:36.620Z,35.9161667,-118.7875,9.34,1.68,ml,25,94,0.2528,0.19,ci,ci37249831,2015-09-29T02:16:48.736Z,"26km SE of Porterville, California",earthquake
2015-09-27T16:05:34.100Z,18.0426,-65.3882,19,2,Md,4,226.8,0.1643917,0.17,pr,pr15270045,2015-09-27T20:47:46.375Z,"10km SE of Esperanza, Puerto Rico",earthquake
2015-09-27T15:54:10.687Z,38.6474,-119.5436,5.9,1.2,ml,9,191.42,0.412,0.1229,nn,nn00512476,2015-09-27T16:46:43.179Z,"23km SW of Smith Valley, Nevada",earthquake
2015-09-27T15:40:23.000Z,60.0552,-141.1599,0,1.1,ml,,,,0.6,ak,ak11724989,2015-09-27T16:13:32.545Z,"70km E of Cape Yakataga, Alaska",earthquake
2015-09-27T15:38:00.730Z,37.62,-119.0033333,3.2,0.28,md,7,150,0.01599,0.04,nc,nc72531986,2015-09-28T17:26:23.400Z,"4km SW of Mammoth Lakes, California",earthquake
2015-09-27T15:34:03.000Z,61.6917,-149.6716,44.3,1.7,ml,,,,0.41,ak,ak11724986,2015-09-27T15:57:19.292Z,"8km NNW of Meadow Lakes, Alaska",earthquake
2015-09-27T15:30:58.450Z,33.6881667,-116.6775,16.1,1.07,ml,48,30,0.03822,0.18,ci,ci37249823,2015-09-28T13:57:20.550Z,"7km SSE of Idyllwild, California",earthquake
2015-09-27T15:29:36.730Z,34.1923333,-116.4355,7.55,0.74,ml,24,107,0.02504,0.14,ci,ci37249815,2015-09-29T13:51:10.327Z,"9km N of Yucca Valley, California",earthquake
2015-09-27T15:26:03.840Z,37.6203333,-119.0071667,3.38,0.2,md,10,143,0.01353,0.04,nc,nc72531176,2015-09-28T16:17:38.230Z,"4km SW of Mammoth Lakes, California",earthquake
2015-09-27T15:21:43.000Z,61.594,-148.0047,4.9,1.3,ml,,,,0.34,ak,ak11724983,2015-09-27T15:40:15.543Z,"50km E of Lazy Mountain, Alaska",earthquake
2015-09-27T15:06:57.530Z,33.6673333,-116.7508333,16.14,0.58,ml,20,65,0.05335,0.18,ci,ci37249807,2015-09-28T13:56:58.263Z,"9km SSW of Idyllwild, California",earthquake
2015-09-27T14:53:18.939Z,38.6196,-118.4548,8,1.5,ml,10,87.87,0.054,0.0642,nn,nn00512469,2015-09-27T16:31:18.922Z,"18km NE of Hawthorne, Nevada",earthquake
2015-09-27T14:49:40.153Z,41.8694,-119.5928,9.9,1.4,ml,6,209.18,0.172,0.1741,nn,nn00512468,2015-09-27T16:18:51.186Z,"71km ESE of Lakeview, Oregon",earthquake
2015-09-27T14:48:10.040Z,36.1246667,-118.0828333,2.8,1.14,ml,8,92,0.1847,0.09,ci,ci37249799,2015-09-28T13:57:14.937Z,"15km NW of Coso Junction, California",earthquake
2015-09-27T14:46:54.000Z,56.9939,-155.7642,68.6,2.8,ml,,,,0.53,ak,ak11724943,2015-09-27T22:49:36.540Z,"123km WSW of Larsen Bay, Alaska",earthquake
2015-09-27T14:46:22.720Z,13.0366,51.2633,10,4.7,mb,,73,2.706,0.81,us,us20003pim,2015-09-27T22:48:50.219Z,"130km N of Bereeda, Somalia",earthquake
2015-09-27T14:45:33.000Z,64.6261,-149.0305,34.8,1.1,ml,,,,0.9,ak,ak11724944,2015-09-27T15:06:28.556Z,"6km NE of North Nenana, Alaska",earthquake
2015-09-27T14:44:39.690Z,33.9103333,-117.5228333,14.29,1.09,ml,30,60,0.0994,0.14,ci,ci37249791,2015-09-28T13:57:18.410Z,"3km SE of Norco, California",earthquake
2015-09-27T14:44:13.270Z,19.9488333,-155.474,37.146,2.24,md,23,136,0.1401,0.1,hv,hv61047246,2015-09-28T20:34:34.877Z,"14km S of Honoka'a, Hawaii",earthquake
2015-09-27T14:32:56.800Z,-30.6749,-72.6675,13.36,4.5,mb,,152,0.889,1.11,us,us20003pig,2015-09-27T22:35:24.915Z,"140km W of Ovalle, Chile",earthquake
2015-09-27T14:31:27.160Z,37.2838,71.799,141.24,4.1,mb,,86,0.269,0.54,us,us20003pih,2015-09-27T22:34:19.453Z,"3km NW of Roshtqal'a, Tajikistan",earthquake
2015-09-27T14:30:51.610Z,40.2466667,-124.1448333,11.71,2.15,md,19,75,0.06429,0.16,nc,nc72531161,2015-09-29T22:08:10.460Z,"28km S of Rio Dell, California",earthquake
2015-09-27T14:28:16.640Z,33.8756667,-116.1923333,9.6,0.35,ml,18,74,0.05209,0.15,ci,ci37249783,2015-09-28T19:23:27.004Z,"17km N of Indio, California",earthquake
2015-09-27T14:27:08.230Z,36.5973,-98.1983,9.26,2.7,mb_lg,,96,0.196,0.24,us,us20003pid,2015-09-27T22:29:36.714Z,"8km NE of Helena, Oklahoma",earthquake
2015-09-27T14:24:59.000Z,60.4866,-143.0982,10.5,0.4,ml,,,,0.18,ak,ak11724940,2015-09-27T14:48:50.991Z,"59km NW of Cape Yakataga, Alaska",earthquake
2015-09-27T14:24:36.070Z,33.5971667,-116.8215,8.14,0.29,ml,18,71,0.03942,0.14,ci,ci37249775,2015-09-28T13:57:22.068Z,"14km WNW of Anza, California",earthquake
2015-09-27T14:16:32.540Z,34.1911667,-116.4378333,3.46,0.71,ml,18,79,0.11,0.23,ci,ci37249767,2015-09-28T13:57:38.116Z,"9km N of Yucca Valley, California",earthquake
2015-09-27T14:15:45.000Z,59.9598,-153.1546,109.2,3.4,ml,,,,0.75,ak,ak11724929,2015-09-27T22:18:15.632Z,"62km SSW of Redoubt Volcano, Alaska",earthquake
2015-09-27T14:03:04.000Z,66.5749,-148.3491,40.9,1.8,ml,,,,0.69,ak,ak11724927,2015-09-27T14:32:26.754Z,"110km SE of Coldfoot, Alaska",earthquake
2015-09-27T13:45:27.000Z,67.5994,-162.8796,22.1,3.5,ml,,,,1.13,ak,ak11724894,2015-09-27T21:48:04.940Z,"4km NE of Noatak, Alaska",earthquake
2015-09-27T13:43:53.690Z,-60.3087,-45.0961,13.43,4.7,mb,,59,6.819,0.6,us,us20003pin,2015-09-27T21:46:22.138Z,"Scotia Sea",earthquake
2015-09-27T13:43:13.580Z,33.9896667,-116.7116667,10.21,0.66,ml,20,107,0.07194,0.18,ci,ci37249759,2015-09-28T13:57:42.306Z,"11km NE of Cabazon, California",earthquake
2015-09-27T13:42:47.390Z,36.8912,-97.9091,5,2.9,mb_lg,,76,0.056,0.19,us,us20003pi3,2015-09-27T14:58:46.137Z,"18km WNW of Medford, Oklahoma",earthquake
2015-09-27T13:35:35.100Z,18.9286,-67.6587,7,2.6,Md,3,248.4,0.56773526,0.25,pr,pr15270040,2015-09-27T21:38:14.378Z,"76km NW of Aguadilla, Puerto Rico",earthquake
2015-09-27T13:34:31.200Z,18.9055,-67.7904,23,3,Md,10,316.8,0.59648135,0.23,pr,pr15270034,2015-09-27T21:37:08.940Z,"73km ENE of Punta Cana, Dominican Republic",earthquake
2015-09-27T13:06:15.200Z,18.9235,-67.7451,10,2.9,Md,5,324,0.59288809,0.25,pr,pr15270038,2015-09-27T21:08:51.989Z,"79km ENE of Punta Cana, Dominican Republic",earthquake
2015-09-27T13:04:27.132Z,41.881,-119.6284,9.7,1.2,ml,6,206.97,0.143,0.1412,nn,nn00512465,2015-09-27T14:42:26.934Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-27T12:49:30.910Z,35.0181667,-117.583,1.71,1.14,ml,14,84,0.1251,0.12,ci,ci37249751,2015-09-28T13:58:28.891Z,"6km ENE of Boron, California",earthquake
2015-09-27T12:36:21.290Z,31.9336667,-116.2251667,5.2,2.49,ml,15,231,0.3794,0.16,ci,ci37249743,2015-09-29T13:43:15.983Z,"38km E of Ensenada, B.C., MX",earthquake
2015-09-27T12:18:02.900Z,19.1014,-64.7399,52,2.8,Md,6,259.2,0.53449759,0.31,pr,pr15270044,2015-09-27T20:20:34.991Z,"76km N of Road Town, British Virgin Islands",earthquake
2015-09-27T12:16:07.500Z,38.817,-122.8281667,3.31,1.24,md,7,119,0.02721,0.03,nc,nc72531136,2015-09-28T17:17:51.720Z,"7km NW of The Geysers, California",earthquake
2015-09-27T12:06:30.800Z,18.857,-64.6849,35,2.2,Md,5,241.2,0.35663117,0.12,pr,pr15270043,2015-09-27T19:50:33.877Z,"49km N of Road Town, British Virgin Islands",earthquake
2015-09-27T12:03:10.500Z,18.8369,-67.6856,16,2,Md,4,237.6,0.48958183,0.43,pr,pr15270042,2015-09-27T19:45:03.169Z,"71km NW of Rincon, Puerto Rico",earthquake
2015-09-27T11:49:19.390Z,35.7916679,-121.1153336,6.16,1.36,md,11,81,0.1515,0.03,nc,nc72531131,2015-09-27T11:50:54.780Z,"17km NNE of San Simeon, California",earthquake
2015-09-27T11:28:08.410Z,46.4158333,-119.2703333,0.022,0.64,ml,8,163,0.01855,0.09,uw,uw61070892,2015-09-28T03:25:54.720Z,"14km N of Richland, Washington",earthquake
2015-09-27T11:18:53.860Z,33.2718333,-116.7736667,11.35,0.52,ml,33,59,0.03788,0.16,ci,ci37249727,2015-09-29T01:02:57.560Z,"4km NNW of Lake Henshaw, California",earthquake
2015-09-27T11:17:41.000Z,61.2116,-150.2251,38.9,1.7,ml,,,,0.48,ak,ak11724770,2015-09-27T11:44:44.245Z,"17km W of Anchorage, Alaska",earthquake
2015-09-27T11:16:48.890Z,36.5403333,-121.1075,4.92,1.59,md,29,89,0.06664,0.07,nc,nc72531126,2015-09-29T22:36:03.250Z,"23km ENE of Soledad, California",earthquake
2015-09-27T11:10:54.000Z,60.108,-151.8626,90.8,2,ml,6,208.799983296001,,0.13,ak,ak11724768,2015-09-27T11:40:16.027Z,"36km N of Anchor Point, Alaska",earthquake
2015-09-27T11:10:12.260Z,46.418,-119.269,0.021,0.44,md,10,162,0.01769,0.18,uw,uw61070887,2015-09-28T02:19:33.400Z,"14km N of Richland, Washington",earthquake
2015-09-27T11:09:34.000Z,63.4727,-150.8272,3.6,1.2,ml,11,133.199989344001,,0.67,ak,ak11724765,2015-09-27T11:40:15.124Z,"94km W of Cantwell, Alaska",earthquake
2015-09-27T11:05:30.840Z,34.0106667,-117.0761667,14.35,0.63,ml,15,78,0.1379,0.15,ci,ci37249719,2015-09-28T13:58:46.657Z,"3km NW of Calimesa, California",earthquake
2015-09-27T11:00:55.600Z,18.031,-65.3797,14,2.1,Md,8,165.6,0.17696811,0.27,pr,pr15270041,2015-09-27T19:27:41.198Z,"12km SE of Esperanza, Puerto Rico",earthquake
2015-09-27T10:54:13.896Z,37.3531,-117.1046,0,-0.1,ml,6,224.79,0.37,0.1472,nn,nn00512508,2015-09-27T20:52:03.452Z,"41km SSE of Goldfield, Nevada",earthquake
2015-09-27T10:45:39.240Z,36.217,-89.4858333,6.29,1.2,md,13,70,0.04392,0.04,nm,nm60091102,2015-09-28T13:18:14.310Z,"5km S of Ridgely, Tennessee",earthquake
2015-09-27T10:44:39.830Z,46.4203333,-119.2783333,1.416,0.19,md,5,159,0.0115,0.11,uw,uw61070872,2015-09-28T02:19:03.790Z,"14km N of Richland, Washington",earthquake
2015-09-27T10:43:26.020Z,35.798,-118.0483333,2.43,0.62,ml,14,67,0.1237,0.17,ci,ci37249711,2015-09-28T13:58:50.152Z,"20km SW of Little Lake, California",earthquake
2015-09-27T10:38:42.000Z,63.4875,-146.453,9.3,1.3,ml,,,,0.33,ak,ak11724731,2015-09-27T10:57:14.835Z,"70km SSW of Delta Junction, Alaska",earthquake
2015-09-27T10:25:59.500Z,19.8542,-65.9032,75,3.4,Md,11,270,1.5460006,0.3,pr,pr15270039,2015-09-27T19:16:00.576Z,"155km N of San Juan, Puerto Rico",earthquake
2015-09-27T10:21:55.970Z,-23.9117,-179.1529,431.99,4.7,mb,,126,12.076,0.89,us,us20003ph2,2015-09-27T18:24:35.436Z,"South of the Fiji Islands",earthquake
2015-09-27T10:20:07.830Z,37.4946667,-118.8371667,8.62,0.48,md,11,164,0.09541,0.04,nc,nc72531121,2015-09-28T17:14:50.850Z,"20km SE of Mammoth Lakes, California",earthquake
2015-09-27T10:17:38.570Z,47.7368333,-113.7553333,5.66,-0.39,md,4,253,0.214,0.04,mb,mb80099614,2015-09-27T15:39:08.390Z,"30km E of Polson, Montana",earthquake
2015-09-27T10:10:11.300Z,33.1755,-115.602,3.4,1.5,ml,38,86,0.01161,0.19,ci,ci37249703,2015-09-28T21:08:10.720Z,"10km NW of Calipatria, California",earthquake
2015-09-27T10:10:03.764Z,39.645,-119.1478,7.2,3,ml,47,53.62,0.194,0.1984,nn,nn00512464,2015-09-27T18:12:45.622Z,"9km ENE of Fernley, Nevada",earthquake
2015-09-27T10:00:40.350Z,46.4136667,-119.2653333,0.312,0.78,ml,8,200,0.02253,0.1,uw,uw61070847,2015-09-28T02:32:01.920Z,"14km N of Richland, Washington",earthquake
2015-09-27T09:58:18.970Z,34.9356667,-119.0193333,6.47,1.33,ml,22,83,0.06726,0.18,ci,ci37249695,2015-09-28T13:59:23.256Z,"8km W of Grapevine, California",earthquake
2015-09-27T09:37:53.550Z,46.4181667,-119.2678333,0.408,1.39,ml,14,124,0.0183,0.09,uw,uw61070842,2015-09-28T23:46:44.400Z,"14km N of Richland, Washington",earthquake
2015-09-27T09:37:34.300Z,19.3857,-65.191,59,3.1,Md,4,302.4,1.0519272,0.07,pr,pr15270037,2015-09-27T18:44:04.967Z,"118km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-09-27T09:27:04.090Z,35.9298333,-120.48,4.68,0.75,md,30,102,0.01813,0.06,nc,nc72531101,2015-09-29T06:36:04.450Z,"25km SSW of Coalinga, California",earthquake
2015-09-27T09:21:35.070Z,35.5323333,-120.8261667,3.34,0.84,md,26,51,0.06568,0.06,nc,nc72531096,2015-09-29T16:55:30.780Z,"11km W of Templeton, California",earthquake
2015-09-27T09:14:29.680Z,46.417,-119.2726667,1.422,0.46,md,8,161,0.01659,0.07,uw,uw61070832,2015-09-28T02:23:42.590Z,"14km N of Richland, Washington",earthquake
2015-09-27T09:03:16.050Z,34.014,-117.233,14.46,1.12,ml,48,59,0.08319,0.16,ci,ci37249687,2015-09-28T14:00:46.380Z,"5km SE of Loma Linda, California",earthquake
2015-09-27T08:46:15.030Z,33.6573333,-116.7141667,15.77,0.53,ml,24,89,0.05369,0.11,ci,ci37249679,2015-09-28T13:59:29.871Z,"9km S of Idyllwild, California",earthquake
2015-09-27T08:30:05.000Z,64.159,-148.3427,0.1,0.9,ml,,,,0.45,ak,ak11724703,2015-09-27T08:39:44.762Z,"45km NE of Healy, Alaska",earthquake
2015-09-27T08:28:36.830Z,-30.7214,-71.4645,34.86,4.7,mb,,52,0.154,0.69,us,us20003pgs,2015-09-27T16:31:05.564Z,"28km WSW of Ovalle, Chile",earthquake
2015-09-27T08:08:08.130Z,35.0256667,-119.3161667,15.27,0.89,ml,12,99,0.1167,0.22,ci,ci37249671,2015-09-28T21:05:12.867Z,"9km ESE of Maricopa, California",earthquake
2015-09-27T08:02:44.900Z,18.801,-65.834,15,3.3,Md,17,216,0.52731107,0.3,pr,pr15270015,2015-09-27T16:05:27.860Z,"41km N of Loiza, Puerto Rico",earthquake
2015-09-27T07:52:01.310Z,33.0383333,-116.4076667,8.61,1.04,ml,28,52,0.1464,0.18,ci,ci37249663,2015-09-28T14:00:54.610Z,"19km ESE of Julian, California",earthquake
2015-09-27T07:42:08.110Z,34.2106667,-117.022,7.12,0.85,ml,21,87,0.04825,0.16,ci,ci37249655,2015-09-28T13:59:49.901Z,"8km E of Running Springs, California",earthquake
2015-09-27T07:40:51.447Z,36.6279,-115.9329,13.5,0.4,ml,20,237.75,0.042,0.0907,nn,nn00512462,2015-09-27T16:06:32.715Z,"46km N of Pahrump, Nevada",earthquake
2015-09-27T07:31:29.260Z,34.1951667,-116.4331667,6.79,0.71,ml,28,64,0.02277,0.12,ci,ci37249647,2015-09-28T20:40:38.271Z,"9km N of Yucca Valley, California",earthquake
2015-09-27T07:30:44.500Z,35.6338333,-121.0206667,7.31,1.24,md,39,50,0.06839,0.06,nc,nc72531056,2015-09-29T00:24:45.860Z,"9km NE of Cambria, California",earthquake
2015-09-27T07:30:24.810Z,40.2938333,-124.3733333,20.61,2.26,md,15,259,0.07366,0.15,nc,nc72531051,2015-09-29T07:03:07.880Z,"32km SW of Rio Dell, California",earthquake
2015-09-27T07:23:36.100Z,18.8596,-64.4473,34,2.9,Md,5,262.8,0.16798496,0.17,pr,pr15270036,2015-09-27T17:49:00.399Z,"52km NNE of Road Town, British Virgin Islands",earthquake
2015-09-27T07:09:07.280Z,33.4715,-116.4473333,3.86,0.66,ml,37,85,0.05483,0.17,ci,ci37249639,2015-09-28T20:33:16.179Z,"23km ESE of Anza, California",earthquake
2015-09-27T07:07:24.500Z,18.7674,-67.7714,7,2.6,Md,4,244.8,0.47071721,0.11,pr,pr15270035,2015-09-27T17:33:55.525Z,"69km ENE of Punta Cana, Dominican Republic",earthquake
2015-09-27T07:04:58.360Z,-9.7309,107.9545,21.06,4.6,mb,,96,2.165,0.97,us,us20003ph4,2015-09-27T15:07:58.140Z,"215km S of Kalapagenep, Indonesia",earthquake
2015-09-27T06:56:47.880Z,32.952,-116.3975,11.68,0.98,ml,32,74,0.06337,0.17,ci,ci37249631,2015-09-28T20:24:41.890Z,"19km NE of Pine Valley, California",earthquake
2015-09-27T06:56:39.000Z,60.1483,-152.978,124.4,2.4,ml,,,,0.88,ak,ak11724674,2015-09-27T07:20:06.279Z,"39km SSW of Redoubt Volcano, Alaska",earthquake
2015-09-27T06:54:24.640Z,33.4076667,-116.8698333,16.11,0.46,ml,24,58,0.05425,0.26,ci,ci37249623,2015-09-28T14:00:22.623Z,"4km S of Aguanga, California",earthquake
2015-09-27T06:46:27.995Z,38.4337,-119.2677,5.2,1.1,ml,7,204.64,0.533,0.1575,nn,nn00512490,2015-09-29T17:47:00.404Z,"20km N of Bridgeport, California",earthquake
2015-09-27T06:40:24.730Z,35.7943333,-118.0446667,8.42,1.81,ml,29,42,0.08767,0.12,ci,ci37249615,2015-09-28T14:02:07.780Z,"20km SW of Little Lake, California",earthquake
2015-09-27T06:35:26.000Z,61.5336,-140.6743,0,1.3,ml,,,,0.36,ak,ak11724659,2015-09-27T06:51:01.156Z,"189km NNE of Cape Yakataga, Alaska",earthquake
2015-09-27T06:32:15.710Z,33.9811667,-116.4216667,3.26,0.75,ml,35,76,0.04178,0.13,ci,ci37249607,2015-09-28T19:21:54.228Z,"8km ENE of Desert Hot Springs, California",earthquake
2015-09-27T06:16:45.000Z,57.0319,-156.294,94.7,3.2,ml,,,,0.72,ak,ak11724650,2015-09-27T14:19:24.634Z,"140km NNW of Chirikof Island, Alaska",earthquake
2015-09-27T06:14:54.420Z,34.4905,-118.0041667,8.09,1,ml,14,74,0.03277,0.16,ci,ci37249599,2015-09-28T14:02:14.500Z,"4km SSW of Littlerock, California",earthquake
2015-09-27T06:07:20.410Z,47.381,-114.5306667,4.91,-0.42,md,6,124,0.078,0.17,mb,mb80099619,2015-09-27T15:59:31.500Z,"28km ESE of Plains, Montana",earthquake
2015-09-27T05:58:16.700Z,19.4972,-64.4065,54,3.4,Md,5,306,0.76626294,0.09,pr,pr15270029,2015-09-27T14:00:47.504Z,"121km N of Road Town, British Virgin Islands",earthquake
2015-09-27T05:48:00.630Z,-30.6312,-71.8468,19.73,4.7,mb,,81,0.187,0.86,us,us20003pga,2015-09-27T15:12:12.040Z,"62km W of Ovalle, Chile",earthquake
2015-09-27T05:44:25.900Z,19.6588,-66.362,50,3.2,Md,6,306,1.35645608,0.3,pr,pr15270033,2015-09-27T14:31:08.575Z,"131km N of Brenas, Puerto Rico",earthquake
2015-09-27T05:43:39.000Z,65.1926,-148.9724,9.6,1.2,ml,,,,0.51,ak,ak11724625,2015-09-27T06:07:05.130Z,"59km NW of Ester, Alaska",earthquake
2015-09-27T05:42:24.291Z,38.2255,-119.2108,12.8,1,ml,12,86.34,0.175,0.1501,nn,nn00512450,2015-09-27T15:53:58.041Z,"3km SSE of Bridgeport, California",earthquake
2015-09-27T05:35:57.175Z,36.8583,-115.9635,8.8,0,ml,19,180.05,0.091,0.1197,nn,nn00512474,2015-09-27T15:35:23.279Z,"71km E of Beatty, Nevada",earthquake
2015-09-27T05:35:16.700Z,19.1201,-68.7626,97,3.6,Md,15,309.6,0.70158424,0.4,pr,pr15270010,2015-09-27T13:38:23.180Z,"33km ENE of Miches, Dominican Republic",earthquake
2015-09-27T05:27:17.284Z,41.85,-119.6121,8.6,1.7,ml,7,181.98,0.171,0.1672,nn,nn00512447,2015-09-27T05:39:41.885Z,"71km ESE of Lakeview, Oregon",earthquake
